USN,IA1,IA2,IA3,ExternalMarks,AttendancePercentage
4G19CS100
4G21CS100
4GM19CS001
4GM20CS001
4GM20CS002
4GM20CS004
4GM20CS064
4GM20CS065
4GM20CS066
4GM20CS067
4GM20CS068
4GM20CS069
4GM20CS070
4GM20CS071
4GM20CS073
4GM20CS074
4GM20CS075
4GM20CS076
4GM20CS077
4GM20CS078
4GM20CS079
4GM20CS080
4GM20CS081
4GM20CS082
4GM20CS083
4GM20CS084
4GM20CS085
4GM20CS086
4GM20CS087
4GM20CS088
4GM20CS089
4GM20CS090
4GM20CS091
4GM20CS092
4GM20CS093
4GM20CS094
4GM20CS095
4GM20CS096
4GM20CS097
4GM20CS098
4GM20CS099
4GM20CS100
4GM20CS101
4GM20CS102
4GM20CS103
4GM20CS104
4GM20CS105
4GM20CS106
4GM20CS107
4GM20CS108
4GM20CS109
4GM20CS110
4GM20CS111
4GM20CS112
4GM20CS113
4GM20CS114
4GM20CS115
4GM20CS116
4GM20CS117
4GM20CS118
4GM20CS119
4GM20CS120
4GM20CS121
4GM20CS122
4GM20CS123
4GM20CS124
4GM20CS126
4GM20CS127
4GM20CS405
4GM20CS406
4GM20CS407
4GM20CS408
4GM20CS409
4GM20CS410
4GM21CS002
